,ID,Fit_a,Fit_q,Fit_h,GFR_RSS,GFR_AIC,GFR_BIC,Poly1,Poly2,Poly3,Poly4,Poly_RSS,Poly_AIC,Poly_BIC
98,39923,0.000141482763525334,0.6794413143671447,364.20296680683555,5.907100995274176e-10,-108.29566828318889,-109.4673545458866,0.00012563938845180757,0.00023948388283887289,-7.508817453124085e-06,7.466861008457205e-08,8.16474841703558e-09,-82.9750038469448,-81.7561280220766
99,39924,2.2517959773523835e-05,0.4557561136957573,67440.43955024042,3.5175257861260794e-13,-176.80564702416342,-177.43036861647926,1.2723841421713306e-06,8.561434180611672e-06,-1.5933594134550228e-06,2.8549235565388386e-08,3.576357256939021e-13,-159.67886313212637,-158.3035847244422
100,39925,0.0010466526337957938,-0.011116117902769134,0.495343087979917,0.3640160217331886,-159.3867480607075,-154.63619124533918,0.17017805126709243,0.0003448400418907704,2.0601145574504246e-07,-7.221153997853899e-11,0.3132821141246597,-2.626549560762328,51.6295754082893
101,39926,3.5221153248903104e-05,-0.4330823328911056,2501.9459043403426,1.5778563893003265e-11,-126.40903362567178,-127.58071988836949,2.4209453858267722e-05,9.807271796025505e-06,1.2048033745781796e-07,-3.11956430446195e-08,2.222903461867237e-12,-124.01883877437265,-122.79996294950445
102,39927,1.2054081830389568e-06,1.7538384767068849,21091.68041213259,2.1937798718234065e-11,-124.76123955221837,-125.93292581491608,-6.912066141732208e-06,8.20858893888257e-06,-2.4535376827881e-08,-2.4205643044620277e-08,4.287214506186729e-11,-109.2217982308128,-108.00292240594459
103,39928,5.3170755343927374e-05,-0.7355473452394938,0.0,5.197792929299297e-11,-120.44819918276588,-121.61988544546358,4.199477669291338e-05,1.490206444694415e-05,-2.000669268841399e-06,9.991721784776914e-08,2.8006417162654313e-11,-111.35074146828158,-110.13186564341338
104,39929,1.9630421133530714e-05,-0.47218112942409884,0.0,1.0861555540845656e-10,-116.76322197657386,-117.93490823927156,3.0213464566929085e-05,-8.064193850768589e-06,3.0557986501687137e-06,-1.7391076115485484e-07,3.237708098987656e-11,-110.62565583159869,-109.40678000673049
105,39931,2.0154533761856647e-05,-0.2814794534707845,2525.433832553577,3.6743004355063645e-10,-135.09748585385626,-135.7222074461721,5.288151661029613e-06,1.2395625818669748e-05,-4.81048888339816e-07,7.162938497042269e-09,2.143170147569756e-10,-121.30468333508041,-119.92940492739625
106,39932,0.8044006094629768,-0.7654558219672927,0.3946386969522846,0.19589433632107242,-163.18068509059282,-158.69116240619337,0.2728326810681699,1.34310652457068,-2.0905493372746218,1.0816611196046322,0.1765577523264972,-18.96034550376345,27.93488134023096
107,39933,0.011622844393250516,1.067115303658722,844.3361266404002,2.3342286298684123e-07,-301.76166766499773,-299.2620276328291,0.00045107500397950585,0.0008859537222439145,-0.0003483554142369062,4.249172468832137e-05,2.1301356014514534e-07,-233.07318690036857,-219.40820008358153
108,39934,55.0465029084484,0.38879482660329234,0.0008869309945591652,239662.67864667496,176.93908710251247,179.61020237620096,30.668291239733342,68.65516506254959,-1.473767345438755,0.009910166666795553,194014.10466670268,248.2174460709002,263.57302243934265
109,39935,6.3454960531250556e-06,0.5484840862033069,7258.181762721263,1.5164330125256879e-10,-165.88780142971146,-166.05007098254552,-8.27662321365166e-06,1.4733935868293473e-05,-6.395439677111635e-07,9.929582106569582e-09,1.434183871471022e-10,-144.41301639091986,-142.6293757946986
110,39936,1.6072930330930773e-09,3.2070534838148586,3380.4299461960304,1.1233646282013142e-08,-114.57667139363635,-115.20139298595218,-9.42146811664422e-05,1.991031881881939e-05,-3.0446458450057823e-07,1.3789386461930631e-09,7.2029391909306186e-09,-100.2159544564802,-98.84067604879604
111,39937,1.235962334603869e-06,0.17276066851377644,236674.08654739897,7.742805108878349e-15,-164.50725134116323,-165.67893760386093,2.651428571428497e-07,8.082161120988935e-07,-6.9654199475066e-08,2.0349643794525858e-09,2.7256191685717433e-15,-157.53820810402902,-156.31933227916082
112,39938,8.029917039486425e-07,0.0809451087633704,294203.0400858723,2.1531712028709312e-16,-182.41928833415736,-183.59097459685506,1.0280952380951874e-07,6.069769917873189e-07,-5.458103674540707e-08,1.7013029621297432e-09,1.281517399034794e-15,-161.31146198560165,-160.09258616073345
113,39939,7.992950386590763e-06,-0.23241282290276544,2.119749931139836e-09,3.557291093240624e-05,-432.7091853255784,-428.3119776171792,0.000472373962544379,1.2420769404987132e-06,-9.555656360655672e-11,8.515557819136803e-15,3.476688404091849e-05,-290.6305301971255,-246.12418901593344
114,39940,1.166643753011612e-06,-0.08971731706915236,2041.0744146360353,8.493183471193178e-08,-1647.0754785140036,-1639.929398609982,3.114180865694584e-05,3.6964940502382433e-07,-1.3790271994423635e-10,1.7372661913706474e-14,1.0041795026456098e-07,-1258.6459541150616,-1073.2299032451729
115,39941,0.003042404492196604,-0.5212765747655798,3.942179915839006e-12,3.1164398430062247e-05,-107.16112891170701,-106.56945517969835,0.0032292405853770367,0.0008803076022584103,-2.992852782015132e-05,3.667953058763635e-07,2.2155889960229518e-05,-78.6907922579046,-75.50744479388729
116,39942,0.0071411732764020555,-0.16892392330335826,13.488975217785091,0.003749600929734121,-184.8972629686887,-181.62413560861376,0.012136653537305052,0.0011486303129344332,2.1428326097717534e-06,-1.1489393389286986e-07,0.0034006473404717664,-92.61300687985607,-69.88320026604806
117,39943,0.0228213993660893,-0.4549960285354584,0.6274535932940746,0.0028351498392828337,-94.20680567549473,-92.75208572613073,0.027490605674257068,0.00439314975790508,-3.2548552158964344e-05,9.920229555396128e-08,0.0030667161823365163,-47.21013024828213,-40.845970400190126
118,39944,0.026330316360987285,0.2953846203717747,1.833622935544371,0.05930137210395671,-138.0762399659384,-134.54207847489457,0.01226618418559146,0.029122550981007574,-0.0005770955227924998,3.593549844905081e-06,0.042774148389812194,-41.80795517769813,-15.068824740391278
119,39945,7.880121973580389e-10,3.886549655056585,13752.650913005378,1.575549507278307e-10,-114.90342368718056,-116.07510994987827,-3.670711811023609e-05,1.0238864416947843e-05,-2.9555160854892963e-07,2.565490813648274e-09,1.1762775703037312e-10,-104.1752846258472,-102.95640880097899
120,39946,2.086946508337636e-06,0.7765333682187262,3553.1932214989374,5.80085006346097e-10,-108.38642186447879,-109.5581081271765,2.4265140157480102e-06,7.380701219347587e-06,6.55397318335206e-08,-1.990605354330708e-09,5.958004944026958e-11,-107.57630592427664,-106.35743009940843
121,39947,2.009527510961536e-08,0.23568127120370705,15023.324782606129,3.692157348121489e-10,-259.29288795172437,-258.09920213332924,1.802585719658488e-06,5.8359798028862366e-08,-2.3054807575127458e-11,3.177122908323502e-15,3.561381267724909e-10,-218.47292737181283,-213.28976518942585
122,39948,818293.3138170548,6.149917041577738,4.224459190801384,0.007918300027560322,-26.24008325806907,-27.411769520766768,-0.04733517416138996,1.5057487399246194,-2.0172451632072406,0.6981671215302133,0.003894763228288251,-17.598416180806723,-16.379540355938524
123,39949,,,,,,,0.1284471711868208,0.4720901806706642,-0.6567409380027864,0.2860825222178566,0.0005307111845156479,-27.5642671967624,-26.345391371894202
124,39950,91266963243160.52,14.407650054348974,6.084054153843826,0.00642612950158113,-27.284103890870682,-28.45579015356838,-0.00573973081718983,1.012246634352318,-1.4119796929157646,0.47281881572992557,0.0011001948175124441,-23.91914427027318,-22.70026844540498
125,39951,9.803287135056579e-06,0.5608414402935199,3079.690397643649,1.1730917109733636e-09,-128.1322953275183,-128.75701691983414,8.426582109480482e-07,1.9194998353628035e-05,-3.7291536866972895e-07,2.2544232526699702e-09,1.3589603826216736e-11,-137.85359065721738,-136.47831224953322
126,39952,3.5240600464044385e-11,2.8310383711243308,6.950481301615241e-08,9.95308629795324e-10,-129.1183662923717,-129.74308788468753,1.8811762349799767e-05,7.811315452662347e-09,-6.664733739731798e-08,2.0848676277855296e-09,6.334779825955001e-12,-142.43309076452957,-141.0578123568454
127,39953,1.4828244234311653e-05,0.22100113293038243,6936.43208600788,2.527824584550896e-10,-112.53964878760033,-113.71133505029803,-8.259047619050221e-07,1.613446327575993e-05,-7.996579724409478e-07,1.312466019872522e-08,2.0421145709745117e-10,-101.41712975280689,-100.19825392793868
128,39954,2.567682316628288e-06,0.2503720128972577,2766.2667649234113,3.2854381636407234e-10,-135.7686622378729,-136.39338383018872,-1.3840600801068063e-05,6.945496911789963e-06,-1.1453241890066794e-07,9.286563096428486e-10,2.5550623870279203e-10,-120.2499401506689,-118.87466174298474
129,39955,8.099511985719503e-06,0.1713122405251638,1296.78903098176,3.873839233658197e-09,-143.20450944472915,-143.36677899756322,6.524514285714249e-05,3.780778571428566e-06,1.527650000000003e-07,-1.8390000000000029e-09,2.686710597142864e-09,-123.90086910407234,-122.1172285078511
130,39956,2.398266337440455e-07,1.2238598465984838,2706.892885930026,7.812421586753976e-09,-138.29422705519545,-138.4564966080295,8.140928571428447e-05,-5.1050900793650235e-06,4.1119607142857037e-07,-4.230277777777769e-09,2.832239443571447e-09,-123.53161838635904,-121.7479777901378
131,39957,1.8340713520903439e-06,0.5271004505877558,1793.4479075613751,8.048659415646992e-09,-138.08569308459934,-138.2479626374334,3.881428571428137e-06,4.726648809523842e-06,1.0052702380952277e-07,-1.3349999999999905e-09,7.389378739952381e-09,-116.81878679082115,-115.0351461945999
132,39958,2.6820454811136282e-06,0.5501697041040271,1513.5139056973924,4.165271669816793e-09,-142.6967613996433,-142.85903095247735,6.76621428571426e-05,9.47049999999967e-07,2.9553702380952507e-07,-3.2650833333333437e-09,8.858124498809558e-10,-131.66784266558997,-129.8842020693687
133,39959,5.4960171215631974e-06,0.05778309749325883,317.68764210506515,7.523449933989114e-09,-138.5580582979684,-138.72032785080245,3.4823142857142526e-05,2.180757142857155e-06,1.244284523809519e-07,-1.103583333333329e-09,7.260207032738107e-09,-116.9422340197934,-115.15859342357216
134,39960,2.128177195813855e-06,0.8592292576104547,11494.294282084282,1.8856944542527202e-10,-139.09988541222577,-139.7246070045416,1.3085925638408918e-07,4.1686017632330975e-06,2.512532075866309e-07,-1.249918637519942e-08,1.1922871358755706e-11,-138.63867000190038,-137.26339159421622
135,39961,8.688075555852288e-09,3.1445596799867728,58409.38966311583,2.9135857329419653e-12,-164.1203763113321,-164.74509790364795,-5.434809928093016e-06,3.0203177522070997e-06,-1.3540658686669078e-07,1.987215219621984e-09,1.1756725033049831e-11,-138.72286859186838,-137.3475901841842
136,39962,2.6500975090600783e-05,0.031394205956133125,63.0178441690087,1.6698803244000645e-06,-84.5671083922044,-85.19182998452024,0.0013591943128311139,6.330011989877312e-06,4.8801340651066466e-08,-6.116420234225298e-11,5.757637753505406e-07,-73.92870465256138,-72.55342624487722
137,39963,5.449471554291367e-06,0.924141961800339,126.35514120248611,7.558195267287578e-06,-134.9546321052359,-134.04687682625377,0.0019268071850767911,4.1316848703157695e-05,-8.0772915174334e-08,4.7577414470213726e-11,1.3609469991515058e-05,-92.69452711221763,-88.5764314612593
138,39964,2.2668157913925606e-05,0.09676604562990812,58.14869447595265,2.1678145947998466e-05,-55.743219082438245,-56.91490534513594,0.005274238017188315,-5.19594522783238e-05,1.7824477589280216e-07,-1.0663291949214498e-10,5.811942561515817e-06,-50.13578270534853,-48.91690688048033
139,39965,0.0095399529216743,-0.47729181452863756,0.38319703063649446,0.02981040991735878,-45.391099779491555,-44.799426047482896,0.0667973468175795,8.858315217050477e-05,8.726411722932455e-07,-7.473582184110298e-10,0.025709413498018856,-15.182210229934455,-11.998862765917139
140,39966,0.0005680198934020935,0.9564881178630494,3.338025882550001,0.017296622929920832,-57.59829095890649,-56.69053567992435,0.18313842623709511,0.0007885741561773198,-1.4398665560042335e-06,7.763633360986956e-10,0.027437947737165007,-16.605362964257758,-12.487267313299437
141,39968,0.01861110776342412,-0.4444636443047902,0.0,0.027340715010408294,-20.044081039618483,-21.21576730231618,-0.10128562590130555,0.008583428527345944,-3.701289740112261e-05,3.715396929386322e-08,0.006777897231767052,-14.828246069830172,-13.609370244961971
142,39969,0.010999616969860907,0.334415434318582,1.4523086325793408,0.003226209747342644,-30.729425980258156,-31.901112242955854,0.003020402409578296,0.01711867591391343,-6.0679356357552794e-05,5.092072516874351e-08,0.00020611449261604328,-32.29319800097452,-31.07432217610632
143,39970,0.015313991633657296,-0.47956504034676933,0.0,0.008000026365198813,-26.188741770459906,-27.360428033157604,-0.07351429165877206,0.002908571073292252,-6.5665426514770544e-06,4.8855830649154835e-09,0.0026434746397602984,-19.536109608961887,-18.317233784093688
144,39971,0.00033258908571367324,0.8912622127030818,0.7318337700455781,0.08781643329415803,-14.209722704646804,-15.381408967344504,-0.2922799633523211,0.014860507164586369,-3.991903455872963e-05,2.894318752719785e-08,0.012788314209203134,-11.65392161741095,-10.435045792542748
145,39972,0.19896505490451977,-0.22447249994892976,0.5225337171014297,0.9035905369061683,-32.36610815403038,-30.448936165184605,0.4503689560720591,0.013784689951141507,-3.4831786825830055e-05,2.356442921529551e-08,1.0257011287522952,25.138746010328887,34.16837663609673
146,39973,,,,,,,-3.1187871862863856,243.93278762866288,-295.72921554031103,104.24814048261078,76.71485010674255,38.317277398073465,39.69255580575763
147,39974,6.853973590221968e-32,3.77083121419118,0.0007358996950053154,116850.80933903652,65.26136278213504,64.6366411898192,-940.596842430362,0.00010827365791742773,4.668153177677599e-13,-4.759390101259323e-20,92035.31169963273,80.85627121436056,82.23154962204472
148,39975,1899.5963193115615,0.5949504790429886,0.0017163301915752438,578664.7641348615,74.86031477109292,74.23559317877708,-175.86790157331242,0.0001420148956764234,-6.539506582266931e-12,9.239622926562452e-20,5916.97316924907,64.39018743197019,65.76546583965435
149,39976,-0.5738893863094742,1.027190980807731,0.0005672656353843397,7324075.8513564095,103.02537174550808,102.86310219267402,-463.3105604261638,0.0005918904290213917,-3.0899290469092e-11,4.550983063331528e-19,546101.1374916631,106.71768471900077,108.50132531522202
150,39977,0.010944003719958906,0.39390928649323925,1.698038784198078,0.0005397895676957788,-60.291689330035354,-60.453958882869415,0.005866986413443777,0.015321499662994996,0.00038951312989996597,-1.730447197396863e-05,0.0004384794924857631,-39.881614181190486,-38.09797358496923
151,39978,0.00917895362651091,1.266624973194021,1.4679540242456341,0.017767964719508644,-35.833878289469176,-35.99614784230324,-0.05066651681232194,0.07137681481719817,-0.0019494462752524177,6.419565209064298e-06,0.016215277913321814,-14.608841379194523,-12.825200782973269
152,39979,0.018338496237442565,0.3939664485322444,3.32405040254677,0.0009163784526967857,-46.72104353927116,-47.345765131586994,0.015237574823859294,0.017041751164983587,0.0002730746289394847,-2.9475551176241904e-05,0.0004407333992071996,-34.08571683052441,-32.71043842284025
153,39980,0.0032660068315657495,1.8427820602707816,1.585870010985821,0.012155673015996472,-31.210312634985883,-31.83503422730172,-0.030957329517624668,0.05384677342340237,0.000624060861928603,-8.947677015022974e-05,0.011387726924267115,-14.57460895155323,-13.199330543869065
154,39981,1.3100380517453938e-05,-0.6735753067848966,0.0,6.354768833865648e-11,-145.6259397819377,-146.25066137425353,2.819999999999985e-05,-1.9087301587300813e-07,2.811904761904736e-08,-3.2222222222221897e-10,5.2394285714285786e-11,-129.75663590772524,-128.38135750004108
155,39982,0.00014334277121036065,0.06098610271679972,36.52942185136391,8.314787845777107e-05,-98.32903000163412,-97.73735626962547,0.003753021958640327,6.415265523074368e-05,-6.352295167193112e-08,2.020621785099157e-11,8.806290013661711e-05,-66.2712606191641,-63.08791315514678
156,39983,1.0837696257800423e-06,-0.9364634646696186,107.39944844496459,7.565874253213079e-13,-327.38638933193715,-326.192703513542,8.574981022287785e-07,7.322643102431186e-07,-7.269885174895152e-07,2.0056247980336044e-07,7.488320096818269e-13,-286.2830792198522,-281.0999170374652
157,39984,4.769437754956427e-06,0.33031032433999263,1469.7840052102542,2.963744224015088e-09,-122.57143137993674,-123.19615297225258,5.229756612473248e-05,8.111120882499745e-07,2.9067023272971464e-07,-2.9416705355151328e-09,5.214624321326162e-10,-115.96959770998747,-114.5943193023033
158,39987,0.001126470953877317,-0.7449742154769137,0.0,0.00035132856175363393,-189.1948882235855,-186.52377294989702,-0.003024719501254335,3.841213271552238e-06,-2.1171797042177867e-10,3.2994472649610473e-15,0.0001683473561839065,-127.35556454851121,-111.99998818006874
159,39988,1.1718840239969698e-06,0.19133053695809465,11.013705343428045,0.01095675867877695,-152.72474561817688,-149.59117830500662,0.014675463196145445,9.278367082526809e-07,6.954778103742041e-11,-1.2326786357103827e-15,0.00991140771069015,-65.23499951308271,-44.4335956340611
160,39989,9.227015215995225e-06,-0.4522030202652366,0.0,2.6329308544703996e-10,-187.09755882056953,-186.85923419553004,1.1374239548472307e-05,2.7212558940440525e-06,-7.45471723960179e-08,1.1419192593254046e-09,2.228032987671913e-10,-161.73037021838914,-159.33316250998996
161,39990,7.78865031944191e-06,-0.48658857461854527,6.424650340619564e-06,4.635289291145433e-10,-182.57275088050855,-182.33442625546905,3.5662413788677495e-06,4.39158530798505e-06,-2.2875163451572703e-07,3.904378786521875e-09,1.8125980269032806e-10,-163.38123372094418,-160.984026012545
162,39991,1.7609335822748787e-05,-0.07315033982806922,22558.598567654404,3.919575808129902e-11,-202.33515303103272,-202.09682840599322,1.5560239212051172e-05,2.6593027280296193e-06,-9.556932991268342e-08,1.1214677028532393e-09,4.4162176785112153e-11,-174.6777351784315,-172.28052747003233
163,39992,0.39004989444773036,0.4563635966676767,0.21827259602617732,1.0927986186588656,-12.976343683869025,-12.384669951860367,-1.0705575787839665,1.0973254323253372,-0.10309242569228978,0.0034884714351015983,0.9478675206714557,17.28400760808109,20.467355072098407
164,39993,3.501966800431619e-06,1.4369611936284796,6121.279176148458,2.5144852575533135e-11,-151.18876427113975,-151.81348586345558,-5.246087724883533e-06,1.1068166349806542e-05,1.5813406076354696e-06,-1.07890400136032e-07,4.07389081505587e-11,-131.2663194524151,-129.89104104473094
165,39994,1.7601134960746372e-08,0.8869526418304653,15940.883049572156,5.928482770232518e-10,-180.60419318375506,-180.36586855871556,-8.097602985390445e-06,6.749002021511478e-07,-2.225249561641095e-09,2.281563837323539e-12,5.209001350840966e-10,-154.93621797695724,-152.53901026855806
166,39995,5.3910248666152116e-08,0.6101024899861852,7545.114601896009,1.8435204320118684e-09,-171.5282428537891,-171.2899182287496,-1.0583671634107378e-05,8.291268381744039e-07,-2.0041141496821043e-09,1.7650777252773241e-12,1.8455427469143252e-09,-144.8164552497213,-142.4192475413221
167,39996,1.3890085065492159e-08,1.0245899247825236,6481.438987816486,1.5862860237906695e-09,-172.73049543043308,-172.49217080539358,-3.619974347064805e-05,1.6787902536081254e-06,-5.917930889523707e-09,7.547844369082524e-12,1.5594184800807171e-09,-146.16413863704148,-143.7669309286423
168,39997,2.0121051158012757e-16,5.250723312938322,4438.762642549634,5.65799867192428e-09,-162.55709712377757,-162.31877249873807,-9.875331612064333e-05,3.7588181468924994e-06,-1.289114546028932e-08,1.2591377513037097e-11,4.607719601714204e-09,-137.49677792797763,-135.09957021957845
169,39998,0.0009824171521465848,0.39538583673478894,2.168524034420113,0.005721116503094094,-51.94426273175435,-51.70593810671484,-0.0021739809429668243,0.0034764058410084713,-8.985224798436743e-06,6.691479357139884e-09,0.0015683643222441004,-35.59429208754521,-33.197084379146034
170,39999,0.00014032967672577683,0.9112914083559456,1.85377178601609,0.02800490449968272,-39.23853732098128,-39.00021269594177,-0.027671598214076013,0.005141486453175295,-1.4431314682988483e-05,1.115721514763327e-08,0.010164624263968946,-20.64325017246011,-18.24604246406093
171,40000,0.0008036866940418655,0.4626473312130298,0.7562643824194257,0.13437559507395416,-26.692463946660148,-26.45413932162064,0.022462339688626057,0.0032812302355024795,1.6722876943100908e-06,-5.125012086853888e-09,0.05194136443365975,-7.593634231546801,-5.196426523147622
172,40001,1.2471654690917742e-05,1.3647186926689252,0.9917179693608438,0.1232564501679263,-27.383437400710918,-27.14511277567141,-0.007970719755791814,0.0038407082372123986,-3.2686827850974947e-07,-4.018396119184514e-09,8.433834951821293e-05,-58.97790683592902,-56.58069912752984
173,40002,5.698073326788009e-06,-0.38780420185782555,2.538645367033965e-06,2.913775579792642e-09,-145.19808406975173,-145.3603536225858,1.2563791281181864e-05,2.4588509843529344e-06,-4.898770998296361e-08,3.088950232294944e-10,7.140000648132652e-10,-133.1771980182204,-131.39355742199913
174,40003,7.989548718679763e-07,0.5906335224340064,3472.922994137875,5.472888167804355e-09,-140.7855865523935,-140.94785610522757,7.430870022800318e-06,2.0843149672503714e-06,3.81197627246347e-08,-3.4065751592952517e-10,3.1625019493102343e-09,-122.75954814409374,-120.9759075478725
175,40004,0.00018119119481365653,0.4991142792795887,289.3684104128774,3.30467305344006e-06,-175.26095597005244,-173.80623602068843,0.0003195119194899777,7.798338949461981e-05,1.5003699052508739e-05,-5.774731185443841e-07,2.268067779142595e-06,-133.72334245128553,-127.35918260319353
176,40005,0.00037348187862731874,1.8081961831432296,279.0509384181259,7.581275343789089e-06,-165.29682925309348,-163.84210930372947,-1.4162573948615955e-05,0.0008210616755258454,-4.818326013174717e-05,7.676100513036245e-07,4.004905813773802e-06,-126.90024093911086,-120.53608109101886
177,40006,0.00015779352263929145,1.2988375373112386,308.1793316899116,1.2213742214737818e-06,-187.2052868626554,-185.7505669132914,0.00016529095418273254,0.0004412485164820435,-2.011089451418655e-05,2.8701603913001915e-07,1.842350115355969e-06,-136.21797777706,-129.853817928968
178,40007,0.0013795046594476637,0.6363002591292294,218.5863672626445,5.369655172852053e-06,-169.4358421789785,-167.9811222296145,0.0011199882158794158,0.0005079872344320966,-2.0235304216970783e-05,2.112614197739623e-07,3.0213924006011816e-06,-130.28186827691815,-123.91770842882615
179,40008,0.0005583264429164963,0.8009602407264194,189.00902565717587,2.544815360458578e-06,-113.68715201753233,-113.44882739249282,-0.00010422016233766603,0.0008341998949314593,-2.8896002164502443e-05,-4.2848800505049127e-07,2.0406600079371696e-06,-88.75041395521374,-86.35320624681457
180,40009,0.00033218088603163923,1.0590699142588877,177.8691649136529,7.749109732699357e-06,-165.0340709302264,-163.5793509808624,-0.0002558997010167189,0.0009288431785921505,-4.614716393968321e-05,6.86640907725117e-07,5.715164076237201e-06,-122.63300561706575,-116.26884576897375
181,40010,0.04272643040632327,0.05320493603631321,6.517009154549669e-13,5745.572716227549,47.18655243356906,46.561830841253226,-106.4257968038122,0.11616622444770881,-5.514492384718399e-06,1.8358330115095662e-10,708.8146539631449,51.65827002351412,53.033548431198284
182,40011,6.872638612096291e-08,5.704183305219637,14012.525339417463,1.8645185597467776e-12,-137.08728076749946,-138.25896703019717,6.317772167201741e-05,-0.00010912241325714852,5.2824110717151275e-05,-6.230113526461192e-06,1.7611402889488376e-12,-125.18310235623048,-123.96422653136227
183,40013,91.57561288002691,-0.04617053333115988,2.0058456117519197,0.004688068647013147,-53.537409002882136,-53.29908437784263,0.3522468868784842,1.9655559154600173,-7.706674466885187,7.042871235269477,0.009361155849868658,-21.302007865226724,-18.904800156827545
184,40014,1.0429679173473907,-0.7746661324553271,0.5839137760622075,0.0048972851012768935,-44.85489106203285,-45.01716061486691,0.30170808576381875,2.379110942987668,-8.205133042286091,7.373698137521779,0.006024299242166416,-21.539910381588943,-19.75626978536769
185,40017,5.667703711487951e-07,1.6546464809509653,848.802465667445,7.416274804807515e-07,-482.5054517809779,-478.5088382504523,-0.0004196092426052402,7.632278324800876e-05,-1.2035875199089777e-06,5.863783276450504e-09,7.220595678635161e-07,-359.7935979551853,-324.4884852008052
186,40018,4.865216122628323e-05,0.041184284727164566,484.73330006975885,1.2657257770607952e-06,-521.4294141075976,-517.1274524941422,0.0005807042939562624,-3.150763473679247e-05,2.3285300157431e-06,-2.967370732776516e-08,1.1650798724783105e-06,-386.0237625904651,-343.87212086488097
187,40019,2.059525368020484e-05,0.0652833163700935,0.0,4.331867830928176e-07,-459.6650276264794,-455.89073801241494,0.001131809680086928,-0.0001379302569287513,6.990796231924199e-06,-9.201160550507131e-08,3.1774587788780093e-07,-353.9380676561105,-323.0018472816164
188,40020,2.1916221565826773e-05,0.190673201378586,798.5896263605563,7.09329557474091e-07,-465.27912653559554,-461.39161593758257,-0.0006125648286879679,0.00012548807569113984,-4.673359265239068e-06,5.996430761386808e-08,6.62819870482049e-07,-348.4875040395068,-315.3874192554029
189,40021,7.239845289114724e-06,0.624448155126514,1888.0242268542554,1.8499395671525074e-07,-344.5002515014706,-341.66693456397127,3.2137333333325345e-06,2.1675389999999917e-05,-2.46679333333329e-07,-5.411000000000265e-10,1.8443940470253345e-07,-264.637628629323,-247.52660496265995
190,40022,2.461502136952693e-06,0.6548377067736869,4484.52359317465,2.990946955617165e-08,-379.1210638875707,-376.2877469500714,0.0006425214803387676,-0.00010424344296228939,5.682845538414945e-06,-8.495360455736965e-08,2.3467538399866732e-08,-303.80998293534367,-286.6989592686806
191,40023,5.842565058250329e-06,0.4057269887642144,6.223379589442857e-10,8.74402399677195e-07,-105.2694471334116,-105.43171668624566,0.00025566654236018307,3.606134832976422e-05,-3.1113283550206557e-07,2.105575281445146e-09,4.312404743482646e-08,-104.47052693066821,-102.68688633444697
192,40024,8.587944114368295e-05,0.030283532487919356,4.700596401227348,1.063174604543762e-06,-103.9011295533008,-104.06339910613487,0.0007384544829307203,2.278659294305085e-05,1.26614014578071e-06,-5.0864701462780795e-09,4.2034887670322954e-08,-104.6495929110853,-102.86595231486406
193,40025,1.1238082170716353e-08,1.6673389333441588,187.89222940267257,1.991960773705993e-06,-164.76715000079668,-163.57346418240155,0.0006094569323763711,-2.761236415626879e-05,5.564518011886224e-07,-1.6969416454056776e-09,1.339087502901643e-06,-127.91894385372171,-122.73578167133475
194,40026,6.870418161394238e-05,-0.11660178708024155,5.017222304282143e-08,4.626695686388844e-06,-93.60704437848125,-93.76931393131531,0.001448418121142831,-1.3097478755049007e-05,5.286986452457152e-07,-1.5775172613205948e-09,3.6098616973614546e-06,-73.47911925985682,-71.69547866363557
195,40027,6.877882261482452e-05,0.43495980144117485,10.413664135007947,5.705395271821926e-06,-122.44190582306408,-121.85023209105542,-0.0013336328583939377,0.00034264047733614534,2.2122718163882377e-07,-2.4112377178171827e-09,1.04235648166573e-05,-85.4771008033522,-82.29375333933488
196,40028,0.0006763247781954554,-0.48424318611021894,3.1996960561109233e-06,3.849235961066083e-05,-78.77672655963794,-78.938996112472,0.005546875157631233,-0.0001393275445029455,2.082058335347437e-06,-6.208613647080213e-09,6.4567389701051634e-06,-69.40893477562807,-67.62529417940682
